ID,GEN,ARS,LAN,area,DH_demand,total_demand_cells,total_demand_area,share_DH,heat_density_DH,heat_density,DH_supplied_households
Olbernhau_145210460_c0,Olbernhau,145210460,Sachsen,1.445,2458.239061786912,5730.2540855407715,32112.3359375,8.802229888917507,1.7012035029667212,22.22306985294118,549.0
Pockau-Lengefeld_145210495_c1,Pockau-Lengefeld,145210495,Sachsen,0.295,484.7356272255565,2150.5421142578125,11752.490234375,4.742589459747437,1.643171617713751,39.838949947033896,56.0
Raschau-Markersbach_145210500_c0,Raschau-Markersbach,145210500,Sachsen,0.15,233.72938602181426,1645.2713861465454,5665.21875,4.743917462882133,1.5581959068120952,37.768125,42.0
Schneeberg_145210530_c0,Schneeberg,145210530,Sachsen,0.01,355.7154249757686,409.0187225341797,409.01873779296875,99.99999626941563,35.57154249757686,40.90187377929688,121.0
Schneeberg_145210530_c1,Schneeberg,145210530,Sachsen,2.355,33660.94347459779,48710.001469135284,94440.734375,40.98334660557239,14.293394256729423,40.102222664543525,3664.0
Schneeberg_145210530_c2,Schneeberg,145210530,Sachsen,0.05,182.69003491981664,407.89979553222656,1717.5859375,12.230293324975117,3.653800698396333,34.35171875,16.0
Schönheide_145210540_c1,Schönheide,145210540,Sachsen,0.025,233.58194072039524,922.0597839355469,2099.626708984375,12.791976818341697,9.34327762881581,83.985068359375,13.0
Schwarzenberg/Erzgeb._145210550_c0,Schwarzenberg/Erzgeb.,145210550,Sachsen,0.04,515.6391219386753,1303.632308959961,2899.97509765625,20.445233814157753,12.890978048466883,72.49937744140625,24.0
Schwarzenberg/Erzgeb._145210550_c1,Schwarzenberg/Erzgeb.,145210550,Sachsen,0.005,365.1537413625705,419.87135314941406,560.8021850585938,74.86977838817533,73.0307482725141,112.16043701171876,37.0
Schwarzenberg/Erzgeb._145210550_c2,Schwarzenberg/Erzgeb.,145210550,Sachsen,0.03,207.09627426962655,270.8128356933594,606.451416015625,39.266008963946284,6.903209142320885,20.215047200520832,28.0
Schwarzenberg/Erzgeb._145210550_c3,Schwarzenberg/Erzgeb.,145210550,Sachsen,2.39,14703.897787880009,24974.526970863342,69640.6640625,24.277840919082287,6.152258488652724,29.138353164225947,2965.0
Stützengrün_145210600_c0,Stützengrün,145210600,Sachsen,0.11,184.7436971717978,413.9358730316162,2108.308349609375,10.075717721303665,1.6794881561072528,19.166439541903408,15.0
Thalheim/Erzgeb._145210620_c0,Thalheim/Erzgeb.,145210620,Sachsen,0.035,238.20712218856167,620.3301086425781,1764.4376220703125,15.523474154205704,6.805917776816049,50.41250348772322,10.0
Thalheim/Erzgeb._145210620_c1,Thalheim/Erzgeb.,145210620,Sachsen,0.905,4009.1955680342357,8563.172035217285,34956.484375,13.18772805758777,4.4300503514190455,38.62594958563536,860.0
Thum_145210640_c0,Thum,145210640,Sachsen,0.155,417.43372423429486,1838.6139221191406,7836.3115234375,6.125144376703777,2.6931208015115797,50.556848538306454,65.0
Wolkenstein_145210670_c0,Wolkenstein,145210670,Sachsen,0.02,356.2520764997975,532.5409145355225,814.0203857421875,50.32254688825556,17.812603824989875,40.701019287109375,70.0
Bärenstein-Königswalde_145215101_c1,Bärenstein-Königswalde,145215101,Sachsen,0.005,195.4107779707252,436.38771057128906,1123.55322265625,19.9984047545737,39.08215559414504,224.71064453125,22.0
Burkhardtsdorf_145215103_c0,Burkhardtsdorf,145215103,Sachsen,0.075,240.7660505348641,969.1330184936523,3114.376220703125,8.889240657825303,3.2102140071315213,41.52501627604167,30.0
Burkhardtsdorf_145215103_c1,Burkhardtsdorf,145215103,Sachsen,0.16,630.2477525591588,1068.8615894317627,4819.1123046875,15.037815371065308,3.9390484534947428,30.119451904296874,57.0
Burkhardtsdorf_145215103_c2,Burkhardtsdorf,145215103,Sachsen,0.245,988.046073469191,2109.907012939453,9147.71484375,12.419527356010269,4.03284111620078,37.337611607142854,33.0
Geyer-Tannenberg_145215110_c0,Geyer-Tannenberg,145215110,Sachsen,0.35,1852.007075085794,4912.581275939941,17084.849609375,12.464417033774371,5.291448785959411,48.813856026785714,350.0
Lugau_145215115_c0,Lugau,145215115,Sachsen,0.095,391.6218943195816,1212.3368911743164,4229.6298828125,10.646456599695247,4.122335729679806,44.52241981907895,22.0
Lugau_145215115_c1,Lugau,145215115,Sachsen,1.55,3550.187354290429,8627.638607025146,34569.8515625,11.808486785408684,2.2904434543809225,22.303130040322586,643.0
Stollberg/Erzgeb._145215133_c0,Stollberg/Erzgeb.,145215133,Sachsen,1.15,8461.955963794495,14339.377864837646,41552.2578125,23.41621106417163,7.358222577212604,36.13239809782608,1123.0
Zschopau_145215138_c0,Zschopau,145215138,Sachsen,1.16,6993.705238879859,12315.540634155273,40798.5703125,19.710737296021136,6.029056240413672,35.17118130387931,1292.0
Zschopau_145215138_c1,Zschopau,145215138,Sachsen,0.16,401.865363777643,1551.398999929428,5863.4755859375,7.880720869589304,2.5116585236102686,36.646722412109376,30.0
Zschorlau_145215139_c0,Zschorlau,145215139,Sachsen,0.165,929.5628739691261,2594.963134765625,10519.634765625,10.160582307880606,5.633714387691675,63.7553622159091,117.0
Zschorlau_145215139_c1,Zschorlau,145215139,Sachsen,0.28,174.83292620557233,858.4196395874023,7090.28955078125,2.8353047491676224,0.6244033078770442,25.322462681361614,13.0
Zwönitz_145215140_c1,Zwönitz,145215140,Sachsen,0.86,18184.751872854606,32669.66150188446,43760.3671875,47.78228475251929,21.145060317272797,50.88414789244186,2706.0
Zwönitz_145215140_c3,Zwönitz,145215140,Sachsen,0.09,642.7105737998035,1512.6111373901367,4961.4912109375,14.895109784601198,7.141228597775594,55.127680121527774,43.0
Zwönitz_145215140_c5,Zwönitz,145215140,Sachsen,0.045,347.34646736422576,681.7290954589844,1536.37939453125,25.995902675316206,7.718810385871683,34.141764322916664,12.0
Wildenstein_145215405_c0,Wildenstein,145215405,Sachsen,0.015,228.88595572899007,406.8606414794922,1681.0389404296875,15.656037817511532,15.259063715266004,112.0692626953125,29.0
Wildenstein_145215405_c1,Wildenstein,145215405,Sachsen,0.005,317.48840591886426,621.5460510253906,904.5709228515625,40.35763766613286,63.497681183772855,180.9141845703125,9.0
Augustusburg_145220020_c0,Augustusburg,145220020,Sachsen,0.265,279.4154798844684,1551.6637420654297,6657.685546875,4.825781718519194,1.054398037299881,25.123341686320753,46.0
Augustusburg_145220020_c1,Augustusburg,145220020,Sachsen,0.115,366.11514406369565,1563.8553848266602,5995.85791015625,7.021127361131432,3.1836099483799627,52.13789487092392,24.0
Bobritzsch-Hilbersdorf_145220035_c1,Bobritzsch-Hilbersdorf,145220035,Sachsen,0.01,311.62808953875384,938.4884796142578,1937.3145751953125,18.495962717185932,31.162808953875384,193.73145751953126,12.0
Bobritzsch-Hilbersdorf_145220035_c2,Bobritzsch-Hilbersdorf,145220035,Sachsen,0.065,331.5886216099131,644.22314453125,1531.3023681640625,24.898842338366563,5.1013634093832785,23.558497971754807,15.0
Brand-Erbisdorf_145220050_c0,Brand-Erbisdorf,145220050,Sachsen,0.005,205.2606338377667,435.2306671142578,751.5718994140625,31.403324127494773,41.05212676755334,150.3143798828125,51.0
Brand-Erbisdorf_145220050_c1,Brand-Erbisdorf,145220050,Sachsen,0.735,6977.536667352853,12177.107704162598,31347.060546875,25.594449600178205,9.493247166466467,42.64906196853742,1123.0
Döbeln_145220080_c0,Döbeln,145220080,Sachsen,2.29,15490.221722279446,33502.37560939789,101639.0859375,17.524166605098017,6.764288961694081,44.3838803220524,2454.0
Döbeln_145220080_c1,Döbeln,145220080,Sachsen,0.205,471.10568372846393,1532.345842242241,5419.435546875,9.99550586299745,2.298076505992507,26.436270960365853,90.0
Eppendorf_145220110_c0,Eppendorf,145220110,Sachsen,0.25,266.33839186569503,595.263994216919,6701.64013671875,4.569757556561291,1.06535356746278,26.806560546875,21.0
Flöha_145220140_c0,Flöha,145220140,Sachsen,1.17,6567.642140917253,12324.34241104126,49215.32421875,15.344389721475643,5.613369351211327,42.0643796741453,1185.0
Frankenberg/Sa._145220150_c1,Frankenberg/Sa.,145220150,Sachsen,2.21,7016.510678590648,13500.282386779785,62144.3828125,12.982543944127128,3.174891709769524,28.11963023190045,1343.0
Freiberg_145220180_c1,Freiberg,145220180,Sachsen,6.095,81837.6910405253,118448.48843288422,297770.34375,31.60184331117193,13.427020679331468,48.85485541427399,11160.0
Geringswalde_145220190_c0,Geringswalde,145220190,Sachsen,0.825,1026.1172526513178,4597.409473419189,19265.515625,6.124305444508635,1.2437784880622034,23.35214015151515,78.0
Großhartmannsdorf_145220200_c2,Großhartmannsdorf,145220200,Sachsen,0.33,306.1620687927639,694.9587679207325,4522.54150390625,7.7841162410191735,0.9277638448265574,13.704671223958336,16.0
Großweitzschen_145220220_c0,Großweitzschen,145220220,Sachsen,0.145,178.36261649501526,650.2787733078003,3004.468017578125,6.8261643327394,1.23008701031045,20.72046908674569,34.0
Hainichen_145220230_c1,Hainichen,145220230,Sachsen,0.37,864.1325662188342,6092.949447631836,21464.041015625,4.629236544754573,2.3354934222130654,58.01092166385135,91.0
Halsbrücke_145220240_c1,Halsbrücke,145220240,Sachsen,0.22,232.65584724093472,559.8424110412598,3218.966552734375,8.310707509083802,1.057526578367885,14.631666148792613,26.0
Hartha_145220250_c0,Hartha,145220250,Sachsen,0.325,3091.578925662769,7202.090927124023,18271.857421875,19.4553088896026,9.512550540500827,56.221099759615385,395.0
Hartmannsdorf_145220260_c0,Hartmannsdorf,145220260,Sachsen,0.045,326.50856399735096,1102.9694519042969,2810.613037109375,13.357771510328693,7.255745866607799,62.45806749131945,15.0
Hartmannsdorf_145220260_c1,Hartmannsdorf,145220260,Sachsen,0.025,452.26689264467353,768.1459693908691,815.786865234375,63.7468278735185,18.090675705786943,32.631474609375005,71.0
Jahnatal_145220275_c0,Jahnatal,145220275,Sachsen,0.015,264.77102222034455,455.06959450244904,455.0696105957031,66.90107675596559,17.651401481356302,30.33797403971354,54.0
Jahnatal_145220275_c2,Jahnatal,145220275,Sachsen,0.325,272.70298571347746,613.9391555786133,2088.3232421875,15.015253226786815,0.839086109887623,6.425609975961539,13.0
Leisnig_145220310_c0,Leisnig,145220310,Sachsen,0.575,902.5950164881631,4337.494601249695,19280.31640625,5.382936597140438,1.569730463457675,33.53098505434782,132.0
Leisnig_145220310_c1,Leisnig,145220310,Sachsen,0.06,387.54167887305397,839.0619201660156,2397.173583984375,18.58914534203674,6.459027981217566,39.95289306640625,30.0
Leubsdorf_145220320_c1,Leubsdorf,145220320,Sachsen,0.065,308.70126015903224,895.9815826416016,2459.150390625,14.434236049771215,4.749250156292804,37.83308293269231,18.0
Lichtenau_145220330_c2,Lichtenau,145220330,Sachsen,0.035,214.14292960243912,712.2808074951172,2840.08056640625,8.669889645719088,6.118369417212548,81.14515904017858,9.0
Lunzenau_145220350_c0,Lunzenau,145220350,Sachsen,0.225,430.6609304948832,2090.3255056738853,8127.046875,6.0931686608175895,1.9140485799772589,36.12020833333334,60.0
Mulda/Sa._145220390_c0,Mulda/Sa.,145220390,Sachsen,0.105,182.25667246901716,460.3914051055908,2769.42236328125,7.567191629272449,1.7357778330382587,26.375451078869048,12.0
Neuhausen/Erzgeb._145220400_c0,Neuhausen/Erzgeb.,145220400,Sachsen,0.08,593.667619822295,959.8635864257812,2688.76513671875,25.388145796339245,7.420845247778688,33.609564208984374,85.0
Niederwiesa_145220420_c0,Niederwiesa,145220420,Sachsen,0.24,246.10433799385152,1026.2637405395508,4892.2958984375,5.784249830138713,1.025434741641048,20.384566243489584,22.0
Niederwiesa_145220420_c1,Niederwiesa,145220420,Sachsen,0.195,224.29700587041404,815.1663589477539,1819.5904541015625,14.173931071380219,1.1502410557457132,9.331233097956732,20.0
Oederan_145220440_c0,Oederan,145220440,Sachsen,0.445,881.2711291127935,3906.8466267585754,20070.712890625,5.048789153615205,1.9803845598040302,45.10272559691011,119.0
Penig_145220460_c1,Penig,145220460,Sachsen,0.935,185.52456518370016,1226.6292839050293,32548.99609375,0.6553967963374495,0.1984219948488772,34.81176052807487,27.0
Roßwein_145220510_c0,Roßwein,145220510,Sachsen,0.54,3032.606823935367,9417.508460998535,22981.359375,15.173329316397034,5.615938562843274,42.558072916666674,392.0
Roßwein_145220510_c1,Roßwein,145220510,Sachsen,0.01,238.90631473170296,537.3427429199219,1153.1168212890625,23.822910082321535,23.890631473170295,115.31168212890626,9.0
Waldheim_145220570_c0,Waldheim,145220570,Sachsen,0.29,967.5069117656633,2704.3033294677734,12904.40234375,8.620980660658287,3.336230730226425,44.497939116379314,84.0
Waldheim_145220570_c1,Waldheim,145220570,Sachsen,0.17,263.5863621799427,1590.9560470581055,4448.29638671875,6.813491367829118,1.5505080128231925,26.16644933363971,21.0
Burgstädt_145225102_c3,Burgstädt,145225102,Sachsen,0.495,1043.4462818240677,5997.253341674805,29509.34765625,4.065846485010312,2.107972286513268,59.61484375,114.0
Burgstädt_145225102_c5,Burgstädt,145225102,Sachsen,0.015,600.9588859593346,964.7301025390625,1507.9482421875,45.82461403922618,40.0639257306223,100.5298828125,14.0
Lichtenberg-Weißenborn_145225113_c0,Lichtenberg-Weißenborn,145225113,Sachsen,0.09,361.17474000567637,1829.6867446899414,5178.06640625,8.020293160165535,4.013052666729737,57.53407118055556,34.0
Mittweida_145225119_c0,Mittweida,145225119,Sachsen,1.51,12031.478169961567,23698.10131072998,68990.890625,20.05246310503665,7.967866337722892,45.6893315397351,2289.0
Rochlitz_145225126_c0,Rochlitz,145225126,Sachsen,0.82,9267.007008518463,17534.84767150879,28294.76171875,37.65944717909376,11.301228059168858,34.50580697408537,1414.0
Sayda/Dorfchemnitz_145225129_c0,Sayda/Dorfchemnitz,145225129,Sachsen,0.075,1211.7907589836418,2886.65242767334,3991.552001953125,34.90810990299125,16.15721011978189,53.220693359375,135.0
Auerbach/Vogtl._145230020_c0,Auerbach/Vogtl.,145230020,Sachsen,0.045,353.55842077958994,482.89666748046875,1282.8507080078125,31.69024210820647,7.8568537951019985,28.50779351128472,9.0
Auerbach/Vogtl._145230020_c1,Auerbach/Vogtl.,145230020,Sachsen,3.635,16474.926990736905,27565.229588985443,96057.265625,19.721219588485308,4.5323045366538945,26.425657668500687,3285.0
Auerbach/Vogtl._145230020_c2,Auerbach/Vogtl.,145230020,Sachsen,0.155,247.6706013191635,522.1793193817139,1973.8956298828125,14.42748937012738,1.5978748472204096,12.734810515372985,15.0
Bad Elster_145230040_c0,Bad Elster,145230040,Sachsen,0.535,4367.346632775486,6943.254357337952,13870.8369140625,36.20391089152009,8.163264734159787,25.92679797021028,1045.0
Ellefeld_145230090_c0,Ellefeld,145230090,Sachsen,0.25,1927.2486956734292,4417.451210021973,11071.728515625,20.01533310579834,7.708994782693717,44.2869140625,276.0
Elsterberg_145230100_c0,Elsterberg,145230100,Sachsen,0.145,407.9510829625653,2788.2761764526367,8283.0048828125,5.663183877750867,2.8134557445694157,57.12417160560345,45.0
Klingenthal_145230160_c0,Klingenthal,145230160,Sachsen,0.805,2968.220825371826,6693.461172103882,26251.841796875,13.001004823099493,3.687230838971213,32.61098359860249,404.0
Klingenthal_145230160_c1,Klingenthal,145230160,Sachsen,0.22,792.1951416291802,1489.7004737854004,5104.35693359375,17.845619499356605,3.6008870074053645,23.201622425426137,94.0
Klingenthal_145230160_c3,Klingenthal,145230160,Sachsen,0.02,378.9203071260844,575.4233779907227,1557.5006103515625,27.974359072328692,18.946015356304223,77.87503051757812,17.0
Lengenfeld_145230170_c0,Lengenfeld,145230170,Sachsen,0.22,1078.326263720638,4073.0858459472656,14095.7783203125,8.796331985596376,4.901483016911991,64.07171963778408,74.0
Markneukirchen_145230200_c1,Markneukirchen,145230200,Sachsen,0.07,264.98897991990526,967.3200225830078,4584.54248046875,6.646183104048338,3.785556855998647,65.49346400669644,17.0
Markneukirchen_145230200_c2,Markneukirchen,145230200,Sachsen,0.025,191.4423312414169,1135.1325454711914,2080.79638671875,10.579103817353515,7.657693249656677,83.23185546875001,38.0
Pausa-Mühltroff_145230310_c1,Pausa-Mühltroff,145230310,Sachsen,0.39,528.2865536738753,2356.3015365600586,10602.404296875,5.729354382399053,1.3545809068560908,27.185652043269236,33.0
Plauen_145230320_c1,Plauen,145230320,Sachsen,12.02,96502.2168783852,182531.77874422073,429983.28125,25.806327866682693,8.02847062216183,35.77231957154742,12344.0
Plauen_145230320_c2,Plauen,145230320,Sachsen,0.22,480.5589753164967,866.8227386474609,7989.2275390625,6.916436475869004,2.1843589787113484,36.31467063210227,57.0
Pöhl_145230330_c0,Pöhl,145230330,Sachsen,0.045,1011.0930868410678,1803.1686630249023,1803.168701171875,64.47558192145704,22.46873526313484,40.070415581597224,184.0
Rodewisch_145230360_c0,Rodewisch,145230360,Sachsen,0.035,716.0382609063153,950.5951385498047,1192.951904296875,69.0166355454123,20.458236025894728,34.08434012276786,315.0
Rodewisch_145230360_c1,Rodewisch,145230360,Sachsen,0.3,899.8277212802803,3563.2359943389893,11823.2783203125,8.75108587125011,2.9994257376009346,39.410927734375,111.0
Rodewisch_145230360_c2,Rodewisch,145230360,Sachsen,0.01,332.01579523498543,485.74695587158203,485.7469482421875,78.59395690614929,33.201579523498545,48.57469482421875,101.0
Rosenbach/Vogtl._145230365_c0,Rosenbach/Vogtl.,145230365,Sachsen,0.015,799.3354680659835,1084.0447082519531,2299.81689453125,39.96467760417874,53.2890312043989,153.32112630208334,81.0
Weischlitz_145230450_c0,Weischlitz,145230450,Sachsen,0.13,1936.747986751335,2810.729934692383,4685.2900390625,47.53101871295185,14.898061436548732,36.040692608173075,396.0
Weischlitz_145230450_c1,Weischlitz,145230450,Sachsen,0.04,174.08593058669143,237.63280487060547,660.5764770507812,30.302681337970423,4.352148264667286,16.51441192626953,19.0
Falkenstein_145235107_c0,Falkenstein,145235107,Sachsen,0.535,1209.1812871503407,7418.158416748047,26916.390625,5.165532343074768,2.2601519385987676,50.31101051401869,121.0
Falkenstein_145235107_c1,Falkenstein,145235107,Sachsen,0.19,269.0643429012704,479.6170452237129,2586.9541015625,11.959359314627797,1.416128120533002,13.615547902960527,23.0
Netzschkau-Limbach_145235120_c0,Netzschkau-Limbach,145235120,Sachsen,0.9,482.25229603161944,1551.3881607055664,24524.916015625,2.2610348960478914,0.5358358844795772,27.24990668402778,34.0
"Oelsnitz/Vogtl., Bösenbrunn, Eichigt und Triebel/Vogtl._145235122_c0","Oelsnitz/Vogtl., Bösenbrunn, Eichigt und Triebel/Vogtl.",145235122,Sachsen,1.31,3524.582083696394,11879.557022094727,44678.15625,9.070952162507922,2.6905206745774004,34.10546278625955,622.0
Reichenbach im Vogtland_145235125_c0,Reichenbach im Vogtland,145235125,Sachsen,2.6,13494.282698408215,27942.42821085453,92859.875,16.7094517044824,5.1901087301570055,35.715336538461536,2872.0
Schöneck/Mühlental_145235131_c0,Schöneck/Mühlental,145235131,Sachsen,0.26,331.2071009774837,2302.2338333129883,11436.5498046875,3.330006672328943,1.2738734652980144,43.986730018028844,28.0
Treuen/Neuensalz_145235134_c0,Treuen/Neuensalz,145235134,Sachsen,0.03,251.67095755988174,630.1966915130615,2678.374267578125,10.804441630711615,8.389031918662726,89.27914225260416,12.0
Treuen/Neuensalz_145235134_c1,Treuen/Neuensalz,145235134,Sachsen,0.785,577.4975367032151,4588.528053283691,25563.0390625,2.597635090586652,0.7356656518512296,32.564380971337584,46.0
Jägerswald_145235402_c0,Jägerswald,145235402,Sachsen,0.16,956.7699280408356,2487.4315147399902,5220.38720703125,21.07391819706509,5.979812050255222,32.627420043945314,51.0
Fraureuth_145240060_c0,Fraureuth,145240060,Sachsen,0.975,365.55090019255,975.2900400161743,12020.8564453125,3.496656227504771,0.3749240001974872,12.329083533653845,72.0
Gersdorf_145240070_c0,Gersdorf,145240070,Sachsen,0.055,272.58181039320175,490.17225766181946,2298.54736328125,13.635903040227006,4.956032916240032,41.79177024147727,9.0
Gersdorf_145240070_c1,Gersdorf,145240070,Sachsen,0.345,513.4066651240998,1333.3289489746094,5168.2138671875,11.422509170586213,1.4881352612292749,14.980330049818841,28.0
Glauchau_145240080_c0,Glauchau,145240080,Sachsen,3.11,12904.55563605561,30998.679236352444,103075.3203125,14.395569522032911,4.149374802590228,33.14318981109325,1881.0
Hartenstein_145240090_c0,Hartenstein,145240090,Sachsen,0.16,289.530815356358,1079.6998977661133,7896.4033203125,4.216052020765151,1.8095675959772375,49.35252075195312,18.0
Hohenstein-Ernstthal_145240120_c0,Hohenstein-Ernstthal,145240120,Sachsen,2.115,17836.125430923425,33813.36668539047,82421.453125,24.882885477237004,8.433156232115095,38.9699541962175,2855.0
Lichtentanne_145240170_c2,Lichtentanne,145240170,Sachsen,0.085,396.9358255549398,1253.8409945964813,6618.30615234375,6.896264894424464,4.669833241822822,77.86242532169119,20.0
Mülsen_145240200_c0,Mülsen,145240200,Sachsen,0.21,225.37818171969474,882.4196701049805,4440.060546875,5.836647542472175,1.0732294367604511,21.143145461309523,27.0
Mülsen_145240200_c1,Mülsen,145240200,Sachsen,0.355,429.46834568729815,983.7602844238281,5587.45263671875,8.838077276220444,1.209769987851544,15.739303202024647,21.0
Mülsen_145240200_c2,Mülsen,145240200,Sachsen,0.73,1241.8400804997857,3201.9666061401367,10528.900390625,13.561981435732228,1.7011507952051859,14.423151220034246,216.0
Mülsen_145240200_c3,Mülsen,145240200,Sachsen,0.165,1694.6539438326768,3805.644874572754,7477.380859375,26.059856185453473,10.270629962622285,45.31745975378789,438.0
Neukirchen/Pleiße_145240210_c0,Neukirchen/Pleiße,145240210,Sachsen,0.19,254.77981034279534,1627.7901916503906,6273.9619140625,4.669427341436324,1.3409463702252387,33.02085217927632,38.0
Neukirchen/Pleiße_145240210_c1,Neukirchen/Pleiße,145240210,Sachsen,0.125,198.37840227767936,748.1916809082031,3674.41259765625,6.20793208029818,1.5870272182214349,29.39530078125,58.0
Oberlungwitz_145240230_c0,Oberlungwitz,145240230,Sachsen,1.125,5385.573358914865,10243.458581924438,28397.119140625,21.807111913884746,4.787176319035435,25.241883680555556,894.0
Reinsdorf_145240250_c0,Reinsdorf,145240250,Sachsen,3.36,2959.541331893044,7679.8177082538605,33114.484375,10.276539655961923,0.8808158725872155,9.855501302083333,556.0
Reinsdorf_145240250_c1,Reinsdorf,145240250,Sachsen,0.065,498.300157643651,1667.7570037841797,3623.808837890625,15.811251059897705,7.6661562714407845,55.750905198317305,50.0
Werdau_145240300_c0,Werdau,145240300,Sachsen,3.4,20858.006808172857,38707.78596496582,94617.984375,25.347760948977793,6.134707884756723,27.82881893382353,3106.0
Wilkau-Haßlau_145240320_c2,Wilkau-Haßlau,145240320,Sachsen,0.875,2367.3815274810363,8782.350914001465,35125.02734375,7.749828171660979,2.7055788885497556,40.142888392857145,313.0
Zwickau_145240330_c0,Zwickau,145240330,Sachsen,4.72,39129.00191171898,61951.24657201767,154100.875,29.196726087027063,8.290042777906564,32.6484904661017,5831.0
Zwickau_145240330_c1,Zwickau,145240330,Sachsen,0.285,355.40005892995356,1551.9558792114258,8791.1826171875,4.648476971364231,1.247017750631416,30.846254797149122,42.0
Zwickau_145240330_c2,Zwickau,145240330,Sachsen,0.17,486.28337620967926,2685.258255004883,6977.56201171875,8.01357320045023,2.8604904482922313,41.04448242187501,60.0
Zwickau_145240330_c3,Zwickau,145240330,Sachsen,8.725,79368.5240963358,144302.87174284458,297336.25,30.693112737432237,9.096678979522727,34.07865329512894,10874.0
Zwickau_145240330_c4,Zwickau,145240330,Sachsen,0.595,6182.065171444375,18492.141050815582,40945.4453125,17.36074948604744,10.39002549822584,68.81587447478992,719.0
Zwickau_145240330_c5,Zwickau,145240330,Sachsen,0.875,984.8630014021962,4142.283940553665,19704.529296875,5.747119765649793,1.1255577158882242,22.519462053571427,164.0
Zwickau_145240330_c7,Zwickau,145240330,Sachsen,0.33,381.64559816083846,1421.9104919433594,9141.23828125,4.8006021792688545,1.1565018126086015,27.700722064393943,86.0
Crimmitschau-Dennheritz_145245104_c0,Crimmitschau-Dennheritz,145245104,Sachsen,3.285,18786.680187860555,41288.46945309639,99777.5390625,21.64999219196553,5.718928519896669,30.37368007990868,3559.0
Crimmitschau-Dennheritz_145245104_c1,Crimmitschau-Dennheritz,145245104,Sachsen,0.015,256.6245486791461,779.88330078125,900.8375854492188,32.75610018186844,17.108303245276407,60.05583902994792,40.0
Kirchberg_145245111_c1,Kirchberg,145245111,Sachsen,0.59,5754.986373101167,9767.203137874603,29163.3125,22.69070230424552,9.754214191696894,49.429343220338986,1006.0
Limbach-Oberfrohna_145245114_c1,Limbach-Oberfrohna,145245114,Sachsen,0.16,249.84712726156215,1004.6630859375,3658.22119140625,7.8531680144718505,1.5615445453847634,22.86388244628906,18.0
